-211.217514,61.653027,26.988556,15.904892,-1.857847,4.206539,5.735044,2.109321,1.380312,-3.491399,-2.043491,1.817533,-1.594064,82.535072,19.870718,15.568988,9.358107,15.309970,6.592256,3.678457,4.842849,2.743783,4.503113,3.932456,3.822444,2.855891,9
-152.247299,60.697166,-0.355267,9.927053,-9.170636,-4.499393,8.631849,-3.024913,-6.267561,-1.828284,-0.560657,3.153471,-2.557887,63.138851,10.016320,10.012211,5.434620,10.528592,6.006598,4.178676,4.991891,3.394202,2.954010,3.752742,3.014745,4.123290,9
-184.790695,60.822514,11.448846,-0.298643,-6.695415,1.401946,6.100917,-0.736960,-2.304554,-0.182302,-2.831152,4.039717,3.118811,68.849213,14.036163,7.432236,3.882603,3.932623,4.446777,4.260129,6.228024,3.213981,3.113805,2.744629,3.921739,3.070441,9
-170.895813,54.773571,0.619305,9.884806,0.681339,5.006218,5.728518,0.457743,-1.280710,2.641993,1.832640,2.235429,-0.456986,50.724213,16.651793,10.324509,4.830510,12.787033,6.937509,4.817227,4.882613,4.623167,4.251626,2.664181,3.206506,2.910460,9
-176.612061,71.770592,2.574902,7.951686,-11.250363,-10.651861,-0.184175,5.016258,-7.097640,-0.371206,-1.208361,0.725358,5.648790,73.208496,23.264980,14.504972,5.248228,10.291119,6.828955,4.707795,3.888991,8.037622,3.383863,2.812029,2.227733,3.118906,9
-163.347382,69.382973,8.332067,10.748456,-27.037619,-11.215231,5.171540,-6.860308,6.696600,-5.576953,-6.438430,4.971753,1.856959,55.889004,9.174995,9.500227,7.072804,7.267408,3.098344,5.059272,4.632892,3.776400,3.711312,3.538664,3.295500,2.614795,9
-192.271378,28.946913,23.305548,4.531133,-7.745558,-0.055770,12.244664,11.183175,-10.544806,0.773940,0.168581,4.432901,-4.539902,76.355232,51.508350,13.667961,5.478466,9.622184,10.423856,9.074980,4.476576,7.533449,4.603128,3.196216,4.044375,5.552470,9
-155.314087,69.008583,-2.714216,5.097495,-11.503335,11.320312,11.855043,-5.431772,-2.651897,0.656872,3.129550,-0.725479,-2.558582,67.021385,16.006399,10.401408,5.420723,7.745082,6.228260,5.261750,5.179997,3.189895,3.409535,2.935581,3.094118,2.567410,9
-189.169479,26.186762,39.043541,18.256807,-8.358585,8.403135,2.266892,10.547848,-17.066912,4.971085,-5.066344,-0.736152,0.716685,45.645828,53.484856,19.998585,16.578135,8.367563,8.434187,5.823233,9.603404,10.430590,4.275748,5.103350,4.090972,3.027999,0
-135.874481,34.985561,-4.858701,6.108707,7.397055,4.622328,-3.728299,3.430579,-0.363392,1.263550,-1.512089,3.714590,-1.819933,26.336411,20.356108,9.530048,8.093941,6.503415,4.546885,4.189272,6.000366,5.821443,5.646337,4.622531,3.179526,3.603765,0
-151.026917,63.088657,11.380318,8.962181,-1.603447,-0.503523,-2.433659,-3.925799,-0.164659,0.856298,-5.595307,5.030244,-3.405652,64.509514,24.004265,14.715527,11.523829,10.806385,8.407773,7.641390,6.242594,3.479888,5.033194,3.471209,3.223388,2.978974,1
